date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20180402,139000,141000,138500,140500,416640,26651445000000,10.140000343322754,"1,057.16",81.77,272.19,867.8,2444.16,1.5
20180403,139000,140000,138500,139500,317840,26461755000000,10.149999618530272,"1,054.94",83.91,272.88,872.32,2442.43,1.5
20180404,139500,140000,134500,136000,518313,25797840000000,10.140000343322754,"1,058.28",83.95,272.78,862.51,2408.06,1.5
20180405,136500,138000,135000,137500,377799,26082375000000,10.170000076293944,"1,062.63",84.86,274.1,868.93,2437.52,1.5
20180406,136500,140000,136000,139500,540978,26461755000000,10.130000114440918,"1,070.76",86.53,278.87,867.96,2429.58,1.5
20180409,139000,141000,137500,138500,635044,26272065000000,10.050000190734863,"1,069.71",85.89,278.52,874.44,2444.08,1.5
20180410,141500,146500,140000,144000,2136747,27315360000000,9.949999809265137,"1,064.82",85.25,276.72,877.3,2450.74,1.5
20180411,142000,144000,139000,139500,5437406,26461755000000,11.510000228881836,"1,066.82",84.37,275.3,885.38,2444.22,1.5
20180412,141500,142000,138000,138500,969216,26272065000000,11.43000030517578,"1,071.04",84.08,275.0,881.45,2442.71,1.5
20180413,139000,139500,136500,138500,558433,26272065000000,11.31999969482422,"1,071.68",83.97,274.2,891.87,2455.07,1.5
20180416,139500,142000,138500,140000,789671,26556600000000,11.220000267028809,"1,070.68",83.62,270.49,896.89,2457.49,1.5
20180417,140000,140500,138000,139000,399216,26366910000000,11.18000030517578,"1,067.12",84.15,270.95,901.22,2453.77,1.5
20180418,140000,142500,139000,140500,470460,26651445000000,11.15999984741211,"1,065.12",84.21,270.43,893.32,2479.98,1.5
20180419,141000,141500,139000,139000,470486,26366910000000,11.100000381469728,"1,067.21",82.02,263.67,882.73,2486.1,1.5
20180420,138500,139500,136500,136500,521107,25892685000000,11.039999961853027,"1,071.10",80.72,258.05,889.17,2476.33,1.5
20180423,136500,138500,134500,136000,506491,25797840000000,11.029999732971191,"1,081.20",83.5,265.11,879.02,2474.11,1.5
20180424,136500,137500,134500,136000,321986,25797840000000,11.039999961853027,"1,077.28",81.92,260.6,873.61,2464.14,1.5
20180425,135000,136000,134000,135000,600821,25608150000000,11.079999923706056,"1,082.21",83.49,259.83,869.93,2448.81,1.5
20180426,138500,141000,137000,139500,1086009,26461755000000,11.029999732971191,"1,077.69",86.22,263.15,879.39,2475.64,1.5
20180427,139000,141500,138500,140500,536121,26651445000000,11.0600004196167,"1,067.86",85.53,257.47,886.49,2492.4,1.5
20180430,141000,142000,139000,140000,410615,26556600000000,11.039999961853027,"1,070.45",86.65,260.77,875.95,2515.38,1.5
20180502,133000,135000,131000,132000,1595770,25039080000000,11.09000015258789,"1,079.85",86.22,263.56,871.03,2505.61,1.5
20180503,132500,135000,131500,132500,509859,25133925000000,11.109999656677246,"1,075.56",86.31,265.64,866.07,2487.25,1.5
20180504,132500,132500,128000,128500,894700,24375165000000,11.06999969482422,"1,074.11",85.2,259.72,856.34,2461.38,1.5
20180508,128500,131000,127000,127500,590887,24185475000000,11.010000228881836,"1,078.56",85.29,261.0,827.22,2449.81,1.5
20180509,128000,130000,127500,129000,355033,24470010000000,10.989999771118164,"1,079.38",85.95,265.15,850.85,2443.98,1.5
20180510,130000,131000,127000,127000,637197,24090630000000,11.010000228881836,"1,065.80",85.75,263.76,854.93,2464.16,1.5
20180511,127500,129500,127500,129500,308915,24564855000000,11.0,"1,067.98",86.62,265.93,865.93,2477.71,1.5
20180514,129000,130000,127000,127500,443609,24185475000000,11.0,"1,070.94",85.93,265.15,858.7,2476.11,1.5
20180515,127500,129500,127500,128500,410488,24375165000000,11.0,"1,080.82",85.98,267.33,862.94,2458.54,1.5
20180516,128500,131000,127500,130500,520086,24754545000000,11.020000457763672,"1,077.74",85.9,270.19,850.29,2459.82,1.5
20180517,130500,130500,128500,129000,249739,24470010000000,11.0,"1,082.59",85.65,270.39,855.62,2448.45,1.5
20180518,131500,132000,129000,129500,333244,24564855000000,10.989999771118164,"1,081.37",86.94,268.89,869.45,2460.65,1.5
20180521,131000,131500,129000,130000,239491,24659700000000,10.989999771118164,"1,077.69",87.42,266.61,872.96,2465.57,1.5
20180523,129500,130500,128500,130000,328486,24659700000000,11.039999961853027,"1,077.25",86.95,266.57,869.16,2471.91,1.5
20180524,130000,130500,129000,129000,310723,24470010000000,11.0600004196167,"1,081.69",86.25,262.98,873.32,2466.01,1.5
20180525,128500,130000,128000,129500,334680,24564855000000,11.079999923706056,"1,078.38",87.79,263.63,868.35,2460.8,1.5
20180528,130000,131000,128500,130500,318284,24754545000000,11.0600004196167,"1,075.24",88.16,266.31,879.69,2478.96,1.5
20180529,130000,130000,128000,128500,258398,24375165000000,11.050000190734863,"1,084.37",88.8,266.56,870.08,2457.25,1.5
20180530,127500,128000,124500,125000,647194,23711250000000,11.039999961853027,"1,077.10",88.32,264.51,874.22,2409.03,1.5
20180531,126500,127000,125000,125500,491113,23806095000000,11.039999961853027,"1,080.59",87.91,263.2,879.66,2423.01,1.5
20180601,125000,126500,124500,125000,441220,23711250000000,11.029999732971191,"1,071.88",86.01,262.62,883.22,2438.96,1.5
20180604,124000,125500,123500,124000,430097,23521560000000,11.06999969482422,"1,070.48",87.7,266.02,877.44,2447.76,1.5
20180605,124500,125000,123500,123500,383557,23426715000000,11.109999656677246,"1,071.95",88.36,266.92,877.16,2453.76,1.5
