date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20110920,69000,71500,68500,71500,2859289,28572472000000,27.670000076293945,"1,144.50",24.7,120.17,470.11,1837.97,3.25
20110921,71800,72700,70600,72200,2531368,28852203000000,27.790000915527344,"1,149.85",24.18,116.63,477.51,1854.28,3.25
20110922,70200,72000,70100,71600,2431140,28624677000000,27.76000022888184,"1,179.85",24.0,112.86,471.41,1800.55,3.25
20110923,69000,70200,67600,67700,4021104,27065512000000,27.489999771118164,"1,165.50",24.39,113.54,446.51,1697.44,3.25
20110926,68700,69200,65300,67000,3512553,26785662000000,27.399999618530277,"1,182.00",24.99,116.24,409.55,1652.71,3.25
20110927,68800,71000,68400,71000,3182475,28384806000000,27.530000686645508,"1,169.80",25.07,117.54,433.41,1735.71,3.25
20110928,71700,72000,70300,70800,2524296,28304848000000,27.700000762939453,"1,175.10",23.99,115.14,434.2,1723.09,3.25
20110929,70100,71900,69800,71900,2460058,28745404000000,27.780000686645508,"1,174.55",24.06,116.05,443.26,1769.29,3.25
20110930,71600,72300,71200,71900,2472425,28745404000000,27.8700008392334,"1,181.10",23.14,113.15,449.66,1769.65,3.25
20111004,69000,69700,68400,69200,2829681,27665952000000,27.670000076293945,"1,198.90",22.94,112.34,436.13,1706.19,3.25
