date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20131104,317000,317500,315000,317000,175150,27637962000000,54.0,"1,062.63",35.46,176.83,533.64,2025.17,2.5
20131105,320000,322500,318000,318000,212795,27725148000000,53.93000030517578,"1,061.48",35.32,176.27,528.73,2013.93,2.5
20131106,318000,329000,318000,325500,474670,28379043000000,53.77999877929688,"1,060.22",35.5,177.17,525.99,2013.67,2.5
20131107,324000,332500,324000,327500,326556,28553415000000,53.709999084472656,"1,063.42",35.12,174.93,520.65,2004.04,2.5
20131108,326500,329000,321000,325000,229689,28335450000000,53.63999938964844,"1,062.57",35.93,177.29,515.74,1984.87,2.5
20131111,326000,328500,324000,325000,175439,28335450000000,53.68999862670898,"1,072.50",35.91,177.32,502.94,1977.3,2.5
20131112,327500,331000,326000,330000,229555,28771380000000,53.630001068115234,"1,073.25",35.85,176.96,510.73,1995.48,2.5
20131113,328000,328500,324000,324500,147516,28291857000000,53.63999938964844,"1,071.01",36.18,178.38,505.6,1963.56,2.5
20131114,323000,327500,322500,324500,159597,28291857000000,53.630001068115234,"1,068.66",37.2,179.27,511.75,1967.56,2.5
20131115,326500,329000,324500,326500,139165,28466229000000,53.61000061035156,"1,062.80",0.0,0.0,512.74,2005.64,2.5
20131118,326500,330000,326000,327500,141394,28553415000000,53.56999969482422,"1,055.29",37.08,180.05,509.54,2010.81,2.5
20131119,327500,331500,326000,327500,166297,28553415000000,53.540000915527344,"1,055.31",37.6,179.42,505.5,2031.64,2.5
20131120,326000,329000,324000,328000,135528,28597008000000,53.54999923706055,"1,056.83",38.21,179.03,504.16,2017.24,2.5
20131121,328000,329000,322500,323500,154189,28204671000000,53.540000915527344,"1,062.12",38.48,178.47,501.05,1993.78,2.5
20131122,326000,327000,320500,324500,110087,28291857000000,53.5099983215332,"1,061.44",38.92,179.91,504.06,2006.23,2.5
20131125,325000,328500,323500,325500,99212,28379043000000,53.47999954223633,"1,060.12",39.61,180.81,507.76,2015.98,2.5
20131126,322000,325000,317000,324000,225319,28248264000000,53.4900016784668,"1,060.52",39.3,180.63,510.54,2022.64,2.5
20131127,323000,325000,319500,323000,125512,28161078000000,53.4900016784668,"1,061.05",38.79,180.68,511.65,2028.81,2.5
20131128,323500,326500,322500,324500,108369,28291857000000,53.4900016784668,"1,061.40",38.64,181.12,515.52,2045.77,2.5
20131129,324000,329500,322500,327500,161152,28553415000000,53.459999084472656,"1,058.21",39.29,181.0,517.06,2044.87,2.5
20131202,328000,338000,328000,333500,411540,29076531000000,53.43999862670898,"1,058.50",39.4,180.53,512.69,2030.78,2.5
20131203,335500,340000,334500,337000,340747,29381682000000,53.43999862670898,"1,061.22",39.03,179.75,508.16,2009.36,2.5
20131204,338500,339500,334500,336000,172549,29294496000000,53.43999862670898,"1,061.75",39.95,179.73,506.28,1986.8,2.5
20131205,339500,339500,335500,338000,230544,29468868000000,53.45000076293945,"1,058.72",38.86,178.94,506.32,1984.77,2.5
20131206,337000,337000,332500,334500,203898,29163717000000,53.459999084472656,"1,057.00",38.88,180.94,506.32,1980.41,2.5
20131209,335500,339000,335000,337500,155927,29425275000000,53.45000076293945,"1,052.95",38.91,181.4,502.23,2000.38,2.5
20131210,333500,337500,333000,336000,101485,29294496000000,53.43000030517578,"1,052.00",38.89,180.75,497.72,1993.45,2.5
20131211,334000,337000,330500,332500,250993,28989345000000,53.40999984741211,"1,052.12",38.71,178.72,494.78,1977.97,2.5
20131212,329000,332500,328500,330000,198984,28771380000000,53.33000183105469,"1,051.50",38.79,178.13,495.64,1967.93,2.5
20131213,327500,329500,323000,328500,129081,28640601000000,53.2599983215332,"1,053.35",38.55,178.11,494.36,1962.91,2.5
20131216,326000,330000,325000,327000,87348,28509822000000,53.25,"1,053.00",38.72,179.22,488.19,1961.15,2.5
20131217,327000,329500,324500,326000,220786,28422636000000,53.22999954223633,"1,050.90",39.31,178.65,486.15,1965.74,2.5
20131218,326000,329500,324500,328000,264014,28597008000000,53.18000030517578,"1,052.25",39.59,181.7,485.65,1974.63,2.5
20131219,333000,333500,328000,328500,191238,28640601000000,53.15999984741211,"1,059.73",39.46,181.49,484.17,1975.65,2.5
20131220,328500,334000,328500,331000,115135,28858566000000,53.130001068115234,"1,061.80",39.96,181.56,488.41,1983.35,2.5
20131223,334000,335500,331500,334000,168691,29120124000000,53.08000183105469,"1,060.50",39.76,182.53,489.63,1996.89,2.5
20131224,333000,335000,331000,332500,113697,28989345000000,52.9900016784668,"1,060.20",39.91,182.93,491.08,2001.59,2.5
